UserID,Role,Round,totalRound,Total,move,roundResult,gameType
105605,second,2,3,0,None,"[0, 0]",dictator
105605,second,3,3,0,None,"[0, 0]",dictator
105606,first,1,3,100,0,"[100, 0]",dictator
105606,first,2,3,100,6,"[94, 6]",dictator
105606,first,3,3,100,0,"[100, 0]",dictator
105606,first,1,3,100,10,"[90, 10]",dictator
105606,first,2,3,100,14,"[86, 14]",dictator
105606,first,3,3,100,0,"[100, 0]",dictator
105607,second,1,3,0,None,"[0, 0]",dictator
105607,second,2,3,0,None,"[0, 0]",dictator
105607,second,3,3,0,None,"[0, 0]",dictator
105607,second,1,3,100,None,"[55, 45]",dictator
105607,second,2,3,100,None,"[51, 49]",dictator
105607,second,3,3,100,None,"[56, 44]",dictator
105610,second,1,3,0,None,"[0, 0]",dictator
105610,second,2,3,0,None,"[0, 0]",dictator
105610,second,3,3,0,None,"[0, 0]",dictator
105611,first,1,3,100,53,"[47, 53]",dictator
105611,first,2,3,100,50,"[50, 50]",dictator
105611,first,3,3,100,62,"[38, 62]",dictator
105611,first,1,3,100,45,"[55, 45]",dictator
105611,first,2,3,100,49,"[51, 49]",dictator
105611,first,3,3,100,44,"[56, 44]",dictator
105612,second,1,3,100,None,"[70, 30]",dictator
105612,second,2,3,100,None,"[70, 30]",dictator
105612,second,3,3,100,None,"[84, 16]",dictator
105612,first,1,3,0,1,"[0, 0]",dictator
105612,first,2,3,0,1,"[0, 0]",dictator
105612,first,3,3,0,1,"[0, 0]",dictator
105613,second,1,3,100,None,"[51, 49]",dictator
105613,second,2,3,100,None,"[69, 31]",dictator
105613,second,3,3,100,None,"[50, 50]",dictator
105613,first,1,3,0,1,"[0, 0]",dictator
105613,first,2,3,0,1,"[0, 0]",dictator
105613,first,3,3,0,1,"[0, 0]",dictator
105614,second,1,3,100,None,"[98, 2]",dictator
105614,second,2,3,100,None,"[100, 0]",dictator
105614,second,3,3,100,None,"[98, 2]",dictator
105614,second,1,3,100,None,"[75, 25]",dictator
105614,second,2,3,100,None,"[85, 15]",dictator
105614,second,3,3,100,None,"[95, 5]",dictator
105622,first,1,3,0,1,"[0, 0]",dictator
105622,first,2,3,0,1,"[0, 0]",dictator
105622,first,3,3,0,1,"[0, 0]",dictator
105623,first,1,3,0,1,"[0, 0]",dictator
105623,first,2,3,0,1,"[0, 0]",dictator
105623,first,3,3,0,1,"[0, 0]",dictator
105623,first,1,3,0,1,"[0, 0]",dictator
105623,first,2,3,0,1,"[0, 0]",dictator
105623,first,3,3,0,1,"[0, 0]",dictator
105626,second,1,3,0,None,"[0, 0]",dictator
105626,second,2,3,0,None,"[0, 0]",dictator
105626,second,3,3,0,None,"[0, 0]",dictator
105626,second,1,3,100,None,"[70, 30]",dictator
105626,second,2,3,100,None,"[75, 25]",dictator
105626,second,3,3,100,None,"[80, 20]",dictator
105627,first,1,3,0,1,"[0, 0]",dictator
105627,first,2,3,0,1,"[0, 0]",dictator
105627,first,3,3,0,1,"[0, 0]",dictator
105627,second,1,3,100,None,"[60, 40]",dictator
105627,second,2,3,100,None,"[50, 50]",dictator
105627,second,3,3,100,None,"[59, 41]",dictator
105628,first,1,3,100,40,"[60, 40]",dictator
105628,first,2,3,100,31,"[69, 31]",dictator
105628,first,3,3,100,1,"[99, 1]",dictator
105628,second,1,3,0,None,"[0, 0]",dictator
105628,second,2,3,0,None,"[0, 0]",dictator
105628,second,3,3,0,None,"[0, 0]",dictator
105633,second,1,3,0,None,"[0, 0]",dictator
105633,second,2,3,0,None,"[0, 0]",dictator
105633,second,3,3,0,None,"[0, 0]",dictator
105633,second,2,3,100,None,"[100, 0]",dictator
105633,second,3,3,100,None,"[100, 0]",dictator
105671,second,1,3,100,None,"[47, 53]",dictator
105671,second,2,3,100,None,"[50, 50]",dictator
105671,second,3,3,100,None,"[38, 62]",dictator
105671,first,1,3,0,1,"[0, 0]",dictator
105671,first,2,3,0,1,"[0, 0]",dictator
105671,first,3,3,0,1,"[0, 0]",dictator
105672,first,1,3,0,1,"[0, 0]",dictator
105672,first,2,3,0,1,"[0, 0]",dictator
105672,first,3,3,0,1,"[0, 0]",dictator
105672,first,1,3,0,1,"[0, 0]",dictator
105672,first,2,3,0,1,"[0, 0]",dictator
105672,first,3,3,0,1,"[0, 0]",dictator
105729,first,1,3,100,50,"[50, 50]",dictator
105729,first,2,3,100,50,"[50, 50]",dictator
105729,first,3,3,100,50,"[50, 50]",dictator
105729,second,1,3,0,None,"[0, 0]",dictator
105729,second,2,3,0,None,"[0, 0]",dictator
105729,second,3,3,0,None,"[0, 0]",dictator
105732,first,1,3,0,1,"[0, 0]",dictator
105732,first,2,3,0,1,"[0, 0]",dictator
105732,first,3,3,0,1,"[0, 0]",dictator
105732,first,1,3,0,1,"[0, 0]",dictator
105732,first,2,3,0,1,"[0, 0]",dictator
105732,first,3,3,0,1,"[0, 0]",dictator
105734,second,1,3,100,None,"[84, 16]",dictator
105734,second,2,3,100,None,"[80, 20]",dictator
105734,second,3,3,100,None,"[75, 25]",dictator
105734,second,1,3,0,None,"[0, 0]",dictator
105734,second,2,3,0,None,"[0, 0]",dictator
105734,second,3,3,0,None,"[0, 0]",dictator
105735,first,1,3,100,36,"[64, 36]",dictator
105735,first,2,3,100,39,"[61, 39]",dictator
105735,first,3,3,100,48,"[52, 48]",dictator
105736,first,1,3,100,49,"[51, 49]",dictator
105736,first,2,3,100,31,"[69, 31]",dictator
105736,first,3,3,100,50,"[50, 50]",dictator
105736,second,1,3,0,None,"[0, 0]",dictator
105736,second,2,3,0,None,"[0, 0]",dictator
105736,second,3,3,0,None,"[0, 0]",dictator
105737,first,1,3,100,30,"[70, 30]",dictator
105737,first,2,3,100,15,"[85, 15]",dictator
105737,first,3,3,100,11,"[89, 11]",dictator
105737,second,1,3,0,None,"[0, 0]",dictator
105737,second,2,3,0,None,"[0, 0]",dictator
105737,second,3,3,0,None,"[0, 0]",dictator
105738,second,1,3,100,None,"[72, 28]",dictator
105738,second,2,3,0,None,"[0, 0]",dictator
105738,second,3,3,0,None,"[0, 0]",dictator
105738,first,1,3,100,0,"[100, 0]",dictator
105738,first,2,3,100,1,"[99, 1]",dictator
105738,first,3,3,100,0,"[100, 0]",dictator
105754,second,1,3,0,None,"[0, 0]",dictator
105754,second,2,3,0,None,"[0, 0]",dictator
105754,second,3,3,0,None,"[0, 0]",dictator
105754,first,2,3,100,0,"[100, 0]",dictator
105754,first,3,3,100,0,"[100, 0]",dictator
105755,first,1,3,0,1,"[0, 0]",dictator
105755,first,2,3,0,1,"[0, 0]",dictator
105755,first,3,3,0,1,"[0, 0]",dictator
105755,first,1,3,0,1,"[0, 0]",dictator
105755,first,2,3,0,1,"[0, 0]",dictator
105755,first,3,3,0,1,"[0, 0]",dictator
105757,first,1,3,0,1,"[0, 0]",dictator
105757,first,2,3,0,1,"[0, 0]",dictator
105757,first,3,3,0,1,"[0, 0]",dictator
105757,second,1,3,0,None,"[0, 0]",dictator
105757,second,2,3,0,None,"[0, 0]",dictator
105757,second,3,3,0,None,"[0, 0]",dictator
105758,second,1,3,100,None,"[56, 44]",dictator
105758,second,2,3,100,None,"[52, 48]",dictator
105758,second,3,3,100,None,"[60, 40]",dictator
105758,second,1,3,0,None,"[0, 0]",dictator
105758,second,2,3,0,None,"[0, 0]",dictator
105758,second,3,3,0,None,"[0, 0]",dictator
105761,first,1,3,0,1,"[0, 0]",dictator
105761,first,2,3,0,1,"[0, 0]",dictator
105761,first,3,3,0,1,"[0, 0]",dictator
105761,second,1,3,0,None,"[0, 0]",dictator
105761,second,2,3,0,None,"[0, 0]",dictator
105761,second,3,3,0,None,"[0, 0]",dictator
105763,first,1,3,0,1,"[0, 0]",dictator
105763,first,2,3,0,1,"[0, 0]",dictator
105763,first,3,3,0,1,"[0, 0]",dictator
105763,second,1,3,100,None,"[64, 36]",dictator
105763,second,2,3,100,None,"[61, 39]",dictator
105763,second,3,3,100,None,"[52, 48]",dictator
105765,first,1,3,0,1,"[0, 0]",dictator
105765,first,2,3,0,1,"[0, 0]",dictator
105765,first,3,3,0,1,"[0, 0]",dictator
105765,second,1,3,100,None,"[71, 29]",dictator
105765,second,2,3,100,None,"[78, 22]",dictator
105765,second,3,3,100,None,"[52, 48]",dictator
105882,first,1,3,100,0,[100],dictator
105882,first,2,3,35,0,[35],dictator
105882,first,3,3,100,0,[100],dictator
105883,first,1,3,0,1,"[0, 0]",dictator
105982,second,1,3,100,None,"[70, 30]",dictator
105982,second,2,3,100,None,"[80, 20]",dictator
105982,second,3,3,100,None,"[90, 10]",dictator
105982,first,1,3,0,1,"[0, 0]",dictator
105982,first,2,3,0,1,"[0, 0]",dictator
105982,first,3,3,0,1,"[0, 0]",dictator
89280,first,1,10,100,0,"[100, 0]",dictator
89280,first,2,10,100,0,"[100, 0]",dictator
89280,first,3,10,100,0,"[100, 0]",dictator
89280,first,4,10,100,0,"[100, 0]",dictator
89280,first,6,10,100,69,"[31, 69]",dictator
89280,first,9,10,100,85,"[15, 85]",dictator
89280,first,10,10,100,0,"[100, 0]",dictator
120699,first,1,10,100,0,"[100, 0]",dictator
120699,first,2,10,100,0,"[100, 0]",dictator
120699,first,3,10,100,0,"[100, 0]",dictator
120699,first,4,10,100,0,"[100, 0]",dictator
120699,first,5,10,100,0,"[100, 0]",dictator
120699,first,6,10,100,0,"[100, 0]",dictator
120699,first,7,10,100,0,"[100, 0]",dictator
120699,first,8,10,100,0,"[100, 0]",dictator
120699,first,9,10,100,0,"[100, 0]",dictator
120699,first,10,10,100,0,"[100, 0]",dictator
120700,first,1,10,100,40,"[60, 40]",dictator
120700,first,2,10,100,40,"[60, 40]",dictator
120700,first,3,10,100,40,"[60, 40]",dictator
120700,first,4,10,100,35,"[65, 35]",dictator
120700,first,5,10,100,35,"[65, 35]",dictator
120700,first,6,10,100,35,"[65, 35]",dictator
120700,first,7,10,100,10,"[90, 10]",dictator
120700,first,8,10,100,35,"[65, 35]",dictator
120700,first,9,10,100,20,"[80, 20]",dictator
120700,first,10,10,100,30,"[70, 30]",dictator
120702,first,1,10,100,0,"[100, 0]",dictator
120702,first,2,10,100,5,"[95, 5]",dictator
120702,first,3,10,100,0,"[100, 0]",dictator
120702,first,4,10,100,48,"[52, 48]",dictator
120702,first,5,10,100,0,"[100, 0]",dictator
120702,first,6,10,100,17,"[83, 17]",dictator
120702,first,7,10,100,0,"[100, 0]",dictator
120702,first,8,10,100,4,"[96, 4]",dictator
120702,first,9,10,100,0,"[100, 0]",dictator
120702,first,10,10,100,0,"[100, 0]",dictator
120703,first,1,10,100,0,"[100, 0]",dictator
120703,first,2,10,100,0,"[100, 0]",dictator
120703,first,3,10,100,0,"[100, 0]",dictator
120703,first,4,10,100,0,"[100, 0]",dictator
120703,first,5,10,100,0,"[100, 0]",dictator
120703,first,6,10,100,0,"[100, 0]",dictator
120703,first,7,10,100,0,"[100, 0]",dictator
120703,first,8,10,100,0,"[100, 0]",dictator
120703,first,9,10,100,0,"[100, 0]",dictator
120703,first,10,10,100,0,"[100, 0]",dictator
120704,first,1,10,100,5,"[95, 5]",dictator
120704,first,2,10,100,5,"[95, 5]",dictator
120704,first,3,10,100,10,"[90, 10]",dictator
120704,first,4,10,100,8,"[92, 8]",dictator
120704,first,5,10,100,4,"[96, 4]",dictator
120704,first,6,10,100,3,"[97, 3]",dictator
120704,first,7,10,100,4,"[96, 4]",dictator
120704,first,8,10,100,9,"[91, 9]",dictator
120704,first,9,10,100,8,"[92, 8]",dictator
120704,first,10,10,100,8,"[92, 8]",dictator
120705,first,1,10,100,29,"[71, 29]",dictator
120705,first,2,10,100,29,"[71, 29]",dictator
120705,first,3,10,100,20,"[80, 20]",dictator
120705,first,4,10,100,13,"[87, 13]",dictator
120705,first,5,10,100,0,"[100, 0]",dictator
120705,first,6,10,100,0,"[100, 0]",dictator
120705,first,7,10,100,0,"[100, 0]",dictator
120705,first,8,10,100,0,"[100, 0]",dictator
120705,first,9,10,100,0,"[100, 0]",dictator
120705,first,10,10,100,0,"[100, 0]",dictator
120708,first,1,10,100,20,"[80, 20]",dictator
120708,first,2,10,100,14,"[86, 14]",dictator
120708,first,3,10,100,0,"[100, 0]",dictator
120708,first,4,10,100,6,"[94, 6]",dictator
120708,first,5,10,100,5,"[95, 5]",dictator
120708,first,6,10,100,0,"[100, 0]",dictator
120708,first,7,10,100,0,"[100, 0]",dictator
120708,first,8,10,100,0,"[100, 0]",dictator
120708,first,9,10,100,0,"[100, 0]",dictator
120708,first,10,10,100,0,"[100, 0]",dictator
120709,first,1,10,100,5,"[95, 5]",dictator
120709,first,2,10,100,2,"[98, 2]",dictator
120709,first,3,10,100,2,"[98, 2]",dictator
120709,first,4,10,100,5,"[95, 5]",dictator
120709,first,5,10,100,99,"[1, 99]",dictator
120709,first,6,10,100,2,"[98, 2]",dictator
120709,first,7,10,100,1,"[99, 1]",dictator
120709,first,8,10,100,1,"[99, 1]",dictator
120709,first,9,10,100,1,"[99, 1]",dictator
120709,first,10,10,100,0,"[100, 0]",dictator
120710,first,1,10,100,59,"[41, 59]",dictator
120710,first,2,10,100,40,"[60, 40]",dictator
120710,first,3,10,100,23,"[77, 23]",dictator
120710,first,4,10,100,18,"[82, 18]",dictator
120710,first,5,10,100,17,"[83, 17]",dictator
120710,first,6,10,100,10,"[90, 10]",dictator
120710,first,7,10,100,4,"[96, 4]",dictator
120710,first,8,10,100,2,"[98, 2]",dictator
120710,first,9,10,100,1,"[99, 1]",dictator
120710,first,10,10,100,0,"[100, 0]",dictator
120711,first,1,10,100,50,"[50, 50]",dictator
120711,first,2,10,100,38,"[62, 38]",dictator
120711,first,3,10,100,34,"[66, 34]",dictator
120711,first,4,10,100,50,"[50, 50]",dictator
120711,first,5,10,100,40,"[60, 40]",dictator
120711,first,6,10,100,50,"[50, 50]",dictator
120711,first,7,10,100,25,"[75, 25]",dictator
120711,first,8,10,100,0,"[100, 0]",dictator
120711,first,9,10,100,29,"[71, 29]",dictator
120711,first,10,10,100,36,"[64, 36]",dictator
120712,first,1,10,100,20,"[80, 20]",dictator
120712,first,2,10,100,10,"[90, 10]",dictator
120712,first,3,10,100,10,"[90, 10]",dictator
120712,first,4,10,100,10,"[90, 10]",dictator
120712,first,5,10,100,10,"[90, 10]",dictator
120712,first,6,10,100,10,"[90, 10]",dictator
120712,first,7,10,100,10,"[90, 10]",dictator
120712,first,8,10,100,10,"[90, 10]",dictator
120712,first,9,10,100,10,"[90, 10]",dictator
120712,first,10,10,100,5,"[95, 5]",dictator
120715,first,1,10,100,0,"[100, 0]",dictator
120715,first,2,10,100,42,"[58, 42]",dictator
120715,first,3,10,100,38,"[62, 38]",dictator
120715,first,4,10,100,0,"[100, 0]",dictator
120715,first,5,10,100,11,"[89, 11]",dictator
120715,first,6,10,100,0,"[100, 0]",dictator
120715,first,7,10,100,15,"[85, 15]",dictator
120715,first,8,10,100,0,"[100, 0]",dictator
120715,first,9,10,100,34,"[66, 34]",dictator
120715,first,10,10,100,29,"[71, 29]",dictator
120717,first,1,10,100,0,"[100, 0]",dictator
120717,first,2,10,100,0,"[100, 0]",dictator
120717,first,3,10,100,0,"[100, 0]",dictator
120717,first,4,10,100,0,"[100, 0]",dictator
120717,first,5,10,100,0,"[100, 0]",dictator
120717,first,6,10,100,0,"[100, 0]",dictator
120717,first,7,10,100,0,"[100, 0]",dictator
120717,first,8,10,100,0,"[100, 0]",dictator
120717,first,9,10,100,0,"[100, 0]",dictator
120717,first,10,10,100,0,"[100, 0]",dictator
120720,first,1,10,100,20,"[80, 20]",dictator
120720,first,2,10,100,1,"[99, 1]",dictator
120720,first,3,10,100,2,"[98, 2]",dictator
120720,first,4,10,100,5,"[95, 5]",dictator
120720,first,5,10,100,10,"[90, 10]",dictator
120720,first,6,10,100,10,"[90, 10]",dictator
120720,first,7,10,100,10,"[90, 10]",dictator
120720,first,8,10,100,0,"[100, 0]",dictator
120720,first,9,10,100,0,"[100, 0]",dictator
120720,first,10,10,100,10,"[90, 10]",dictator
120722,first,1,10,100,0,"[100, 0]",dictator
120722,first,2,10,100,0,"[100, 0]",dictator
120722,first,3,10,100,0,"[100, 0]",dictator
120722,first,4,10,100,0,"[100, 0]",dictator
120722,first,5,10,100,0,"[100, 0]",dictator
120722,first,6,10,100,0,"[100, 0]",dictator
120722,first,7,10,100,0,"[100, 0]",dictator
120722,first,8,10,100,0,"[100, 0]",dictator
120722,first,9,10,100,0,"[100, 0]",dictator
120722,first,10,10,100,0,"[100, 0]",dictator
120729,first,1,10,100,2,"[98, 2]",dictator
120729,first,2,10,100,2,"[98, 2]",dictator
120729,first,3,10,100,19,"[81, 19]",dictator
120729,first,4,10,100,0,"[100, 0]",dictator
120729,first,5,10,100,8,"[92, 8]",dictator
120729,first,6,10,100,43,"[57, 43]",dictator
120729,first,7,10,100,6,"[94, 6]",dictator
120729,first,8,10,100,0,"[100, 0]",dictator
120729,first,9,10,100,0,"[100, 0]",dictator
120729,first,10,10,100,0,"[100, 0]",dictator
120730,first,1,10,100,41,"[59, 41]",dictator
120730,first,2,10,100,37,"[63, 37]",dictator
120730,first,3,10,100,28,"[72, 28]",dictator
120730,first,4,10,100,50,"[50, 50]",dictator
120730,first,5,10,100,49,"[51, 49]",dictator
120730,first,6,10,100,50,"[50, 50]",dictator
120730,first,7,10,100,50,"[50, 50]",dictator
120730,first,8,10,100,50,"[50, 50]",dictator
120730,first,9,10,100,50,"[50, 50]",dictator
120730,first,10,10,100,0,"[100, 0]",dictator
120732,first,1,10,100,24,"[76, 24]",dictator
120732,first,2,10,100,20,"[80, 20]",dictator
120732,first,3,10,100,12,"[88, 12]",dictator
120732,first,4,10,100,0,"[100, 0]",dictator
120732,first,5,10,100,11,"[89, 11]",dictator
120732,first,6,10,100,36,"[64, 36]",dictator
120732,first,7,10,100,50,"[50, 50]",dictator
120732,first,8,10,100,26,"[74, 26]",dictator
120732,first,9,10,100,0,"[100, 0]",dictator
120732,first,10,10,100,0,"[100, 0]",dictator
120739,first,1,10,100,51,"[49, 51]",dictator
120739,first,2,10,100,49,"[51, 49]",dictator
120739,first,3,10,100,35,"[65, 35]",dictator
120739,first,4,10,100,30,"[70, 30]",dictator
120739,first,5,10,100,30,"[70, 30]",dictator
120739,first,6,10,100,25,"[75, 25]",dictator
120739,first,7,10,100,25,"[75, 25]",dictator
120739,first,8,10,100,30,"[70, 30]",dictator
120739,first,9,10,100,20,"[80, 20]",dictator
120739,first,10,10,100,20,"[80, 20]",dictator
120748,first,1,10,100,10,"[90, 10]",dictator
120748,first,2,10,100,5,"[95, 5]",dictator
120748,first,3,10,100,0,"[100, 0]",dictator
120748,first,4,10,100,2,"[98, 2]",dictator
120748,first,5,10,100,2,"[98, 2]",dictator
120748,first,6,10,100,6,"[94, 6]",dictator
120748,first,7,10,100,16,"[84, 16]",dictator
120748,first,8,10,100,0,"[100, 0]",dictator
120748,first,9,10,100,5,"[95, 5]",dictator
120748,first,10,10,100,4,"[96, 4]",dictator
120765,first,1,10,100,7,"[93, 7]",dictator
120765,first,2,10,100,13,"[87, 13]",dictator
120765,first,3,10,100,0,"[100, 0]",dictator
120765,first,4,10,100,20,"[80, 20]",dictator
120765,first,5,10,100,35,"[65, 35]",dictator
120765,first,6,10,100,40,"[60, 40]",dictator
120765,first,7,10,100,0,"[100, 0]",dictator
120765,first,8,10,100,13,"[87, 13]",dictator
120765,first,9,10,100,20,"[80, 20]",dictator
120765,first,10,10,100,0,"[100, 0]",dictator
120767,first,1,10,100,0,"[100, 0]",dictator
120767,first,2,10,100,0,"[100, 0]",dictator
120767,first,3,10,100,0,"[100, 0]",dictator
120767,first,4,10,100,0,"[100, 0]",dictator
120767,first,5,10,100,0,"[100, 0]",dictator
120767,first,6,10,100,0,"[100, 0]",dictator
120767,first,7,10,100,0,"[100, 0]",dictator
120767,first,8,10,100,0,"[100, 0]",dictator
120767,first,9,10,100,0,"[100, 0]",dictator
120767,first,10,10,100,0,"[100, 0]",dictator
120769,first,1,10,100,0,"[100, 0]",dictator
120769,first,2,10,100,39,"[61, 39]",dictator
120769,first,3,10,100,25,"[75, 25]",dictator
120769,first,4,10,100,0,"[100, 0]",dictator
120769,first,5,10,100,25,"[75, 25]",dictator
120769,first,6,10,100,0,"[100, 0]",dictator
120769,first,7,10,100,0,"[100, 0]",dictator
120769,first,8,10,100,0,"[100, 0]",dictator
120769,first,9,10,100,0,"[100, 0]",dictator
120769,first,10,10,100,0,"[100, 0]",dictator
120770,first,1,10,100,30,"[70, 30]",dictator
120770,first,2,10,100,25,"[75, 25]",dictator
120770,first,3,10,100,49,"[51, 49]",dictator
120770,first,4,10,100,40,"[60, 40]",dictator
120770,first,5,10,100,25,"[75, 25]",dictator
120770,first,6,10,100,25,"[75, 25]",dictator
120770,first,7,10,100,35,"[65, 35]",dictator
120770,first,8,10,100,0,"[100, 0]",dictator
120770,first,9,10,100,20,"[80, 20]",dictator
120770,first,10,10,100,30,"[70, 30]",dictator
120773,first,1,10,100,0,"[100, 0]",dictator
120773,first,2,10,100,0,"[100, 0]",dictator
120773,first,3,10,100,0,"[100, 0]",dictator
120773,first,4,10,100,0,"[100, 0]",dictator
120773,first,5,10,100,0,"[100, 0]",dictator
120773,first,6,10,100,0,"[100, 0]",dictator
120773,first,7,10,100,0,"[100, 0]",dictator
120773,first,8,10,100,0,"[100, 0]",dictator
120773,first,9,10,100,0,"[100, 0]",dictator
120773,first,10,10,100,0,"[100, 0]",dictator
120774,first,1,10,100,50,"[50, 50]",dictator
120774,first,2,10,100,0,"[100, 0]",dictator
120774,first,3,10,100,0,"[100, 0]",dictator
120774,first,4,10,100,0,"[100, 0]",dictator
120774,first,5,10,100,0,"[100, 0]",dictator
120774,first,6,10,100,0,"[100, 0]",dictator
120774,first,7,10,100,0,"[100, 0]",dictator
120774,first,8,10,100,0,"[100, 0]",dictator
120774,first,9,10,100,0,"[100, 0]",dictator
120774,first,10,10,100,0,"[100, 0]",dictator
120775,first,1,10,0,1,"[0, 0]",dictator
120777,first,1,10,100,25,"[75, 25]",dictator
120777,first,2,10,100,19,"[81, 19]",dictator
120777,first,3,10,100,15,"[85, 15]",dictator
120777,first,4,10,100,15,"[85, 15]",dictator
120777,first,5,10,100,24,"[76, 24]",dictator
120777,first,6,10,100,40,"[60, 40]",dictator
120777,first,7,10,100,10,"[90, 10]",dictator
120777,first,8,10,100,10,"[90, 10]",dictator
120777,first,9,10,100,0,"[100, 0]",dictator
120777,first,10,10,100,0,"[100, 0]",dictator
120779,first,1,10,100,40,"[60, 40]",dictator
120779,first,2,10,100,40,"[60, 40]",dictator
120779,first,3,10,100,40,"[60, 40]",dictator
120779,first,4,10,100,40,"[60, 40]",dictator
120779,first,5,10,100,40,"[60, 40]",dictator
120779,first,6,10,100,40,"[60, 40]",dictator
120779,first,7,10,100,41,"[59, 41]",dictator
120779,first,8,10,100,42,"[58, 42]",dictator
120779,first,9,10,100,42,"[58, 42]",dictator
